2515.9499,1442.0474197702642
2,3999,2023-04-26T16:18:54.501392
15,2089,2023-04-26T18:51:54.501394
7,1393,2023-04-26T20:40:54.501395
20,1334,2023-04-27T11:09:54.501397
11,2055,2023-04-26T17:18:54.501399
26,3787,2023-04-26T20:41:54.501400
25,2428,2023-04-27T08:58:54.501402
20,1974,2023-04-27T04:40:54.501404
1,3433,2023-04-26T17:01:54.501406
8,2110,2023-04-27T09:30:54.501407
24,1563,2023-04-27T09:40:54.501409
1,4211,2023-04-26T17:19:54.501411
14,646,2023-04-26T18:22:54.501413
26,2777,2023-04-26T21:57:54.501414
19,1936,2023-04-27T09:43:54.501416
7,2017,2023-04-27T08:24:54.501418
12,3069,2023-04-26T20:36:54.501419
8,1834,2023-04-26T20:39:54.501421
14,3648,2023-04-27T12:48:54.501423
17,1917,2023-04-27T04:38:54.501424
3,2254,2023-04-26T22:27:54.501426
15,3287,2023-04-26T22:05:54.501428
0,2508,2023-04-26T21:15:54.501430
4,4105,2023-04-26T21:44:54.501435
27,1930,2023-04-27T13:12:54.501437
24,3837,2023-04-27T04:13:54.501438
21,4712,2023-04-26T17:23:54.501440
0,1384,2023-04-26T23:39:54.501442
19,3491,2023-04-27T05:10:54.501444
24,1956,2023-04-26T22:51:54.501445
1,4356,2023-04-27T11:09:54.501447
15,4670,2023-04-27T09:28:54.501449
4,1796,2023-04-26T20:57:54.501450
16,1420,2023-04-27T08:47:54.501452
4,3213,2023-04-26T20:36:54.501454
1,4403,2023-04-27T09:34:54.501456
7,3803,2023-04-27T13:24:54.501457
22,2355,2023-04-26T18:00:54.501459
5,4401,2023-04-26T23:55:54.501461
7,3141,2023-04-26T22:57:54.501462
17,3346,2023-04-27T02:04:54.501464
20,1267,2023-04-26T15:59:54.501466
11,2602,2023-04-26T21:07:54.501467
15,2157,2023-04-26T17:26:54.501469
25,1150,2023-04-26T18:26:54.501471
7,517,2023-04-27T12:57:54.501472
27,3186,2023-04-26T15:09:54.501474
11,2242,2023-04-26T15:55:54.501476
2,4772,2023-04-26T20:53:54.501477
23,720,2023-04-26T16:58:54.501479
24,3876,2023-04-27T13:32:54.501481
15,4309,2023-04-27T01:44:54.501482
28,2560,2023-04-27T00:47:54.501484
20,4186,2023-04-27T08:07:54.501486
16,4217,2023-04-26T17:03:54.501488
28,2840,2023-04-27T10:16:54.501490
18,2838,2023-04-27T05:13:54.501491
3,307,2023-04-26T18:00:54.501493
17,1335,2023-04-26T19:05:54.501495
28,4829,2023-04-27T01:18:54.501496
10,10379,2023-04-27T07:09:54.501498
11,4908,2023-04-27T06:39:54.501500
14,1444,2023-04-26T23:39:54.501501
9,1414,2023-04-27T00:23:54.501503
21,684,2023-04-27T03:00:54.501505
4,4421,2023-04-27T08:36:54.501507
21,4945,2023-04-26T23:30:54.501508
10,281,2023-04-26T21:50:54.501510
18,4715,2023-04-26T14:23:54.501512
27,4825,2023-04-26T23:40:54.501514
9,3692,2023-04-26T20:32:54.501515
9,1392,2023-04-26T13:42:54.501517
13,4639,2023-04-27T01:09:54.501519
14,3906,2023-04-26T18:16:54.501520
0,738,2023-04-27T01:13:54.501522
8,2786,2023-04-27T09:04:54.501524
21,2262,2023-04-27T05:35:54.501525
1,4480,2023-04-27T00:46:54.501527
1,4279,2023-04-27T01:56:54.501529
3,2259,2023-04-26T20:58:54.501530
2,3871,2023-04-27T03:08:54.501532
16,51,2023-04-26T18:17:54.501534
1,3750,2023-04-27T11:03:54.501535
25,4104,2023-04-26T14:12:54.501537
5,4601,2023-04-27T07:53:54.501539
9,1210,2023-04-26T22:10:54.501541
28,4523,2023-04-26T14:22:54.501542
4,4977,2023-04-27T11:01:54.501544
28,2395,2023-04-27T02:41:54.501546
18,293,2023-04-27T02:17:54.501547
23,4967,2023-04-27T05:46:54.501549
20,330,2023-04-27T01:54:54.501551
18,2264,2023-04-26T17:41:54.501552
11,2218,2023-04-26T22:08:54.501554
6,4784,2023-04-26T18:02:54.501556
19,3300,2023-04-27T02:05:54.501558
17,4249,2023-04-26T19:26:54.501559
26,1030,2023-04-26T16:07:54.501561
21,3141,2023-04-26T22:18:54.501563
19,4028,2023-04-27T10:32:54.501564
15,110,2023-04-26T14:53:54.501566
26,3688,2023-04-26T17:42:54.501568
2,3356,2023-04-27T09:02:54.501569
23,2582,2023-04-26T23:39:54.501571
21,2660,2023-04-27T10:52:54.501573
14,1805,2023-04-27T03:47:54.501575
1,2745,2023-04-26T20:37:54.501576
16,3684,2023-04-26T21:27:54.501578
16,708,2023-04-27T05:27:54.501580
26,4442,2023-04-26T21:21:54.501581
10,12938,2023-04-26T17:39:54.501583
4,1244,2023-04-27T00:14:54.501585
7,4746,2023-04-27T13:08:54.501586
14,1232,2023-04-26T15:05:54.501588
2,4674,2023-04-27T00:56:54.501590
24,681,2023-04-26T21:17:54.501591
25,524,2023-04-27T12:36:54.501593
15,2381,2023-04-27T13:11:54.501595
9,4212,2023-04-26T20:39:54.501597
2,250,2023-04-26T19:06:54.501598
21,3112,2023-04-27T05:34:54.501600
29,330,2023-04-27T08:07:54.501602
10,258,2023-04-27T01:50:54.501603
21,1516,2023-04-27T09:51:54.501605
22,31,2023-04-26T13:51:54.501607
0,4595,2023-04-27T02:25:54.501609
6,2811,2023-04-27T12:25:54.501610
10,16307,2023-04-26T15:56:54.501612
22,2050,2023-04-26T22:20:54.501614
12,3143,2023-04-26T14:20:54.501615
1,2813,2023-04-26T19:05:54.501617
13,1670,2023-04-27T05:13:54.501619
18,488,2023-04-27T00:28:54.501620
1,4664,2023-04-26T14:52:54.501622
17,2873,2023-04-26T20:29:54.501624
19,1956,2023-04-26T19:02:54.501625
17,2305,2023-04-27T03:04:54.501627
15,4903,2023-04-26T22:54:54.501629
6,3097,2023-04-27T04:27:54.501631
18,3380,2023-04-27T01:53:54.501632
1,4309,2023-04-26T20:02:54.501634
9,2101,2023-04-27T03:17:54.501636
4,2188,2023-04-26T21:23:54.501638
26,2367,2023-04-27T13:14:54.501639
27,937,2023-04-26T19:36:54.501641
4,1831,2023-04-27T04:47:54.501643
14,2321,2023-04-26T19:36:54.501644
24,2408,2023-04-26T20:30:54.501646
15,3325,2023-04-27T08:25:54.501648
28,2732,2023-04-26T18:19:54.501650
14,2006,2023-04-27T05:05:54.501651
26,2539,2023-04-27T01:48:54.501653
2,3836,2023-04-26T21:10:54.501655
21,3228,2023-04-27T05:14:54.501656
0,18,2023-04-27T00:34:54.501658
5,1373,2023-04-27T03:53:54.501660
19,3305,2023-04-26T23:09:54.501661
12,1708,2023-04-27T09:12:54.501663
15,1967,2023-04-27T00:14:54.501665
4,4628,2023-04-26T17:52:54.501667
0,1587,2023-04-26T20:20:54.501668
8,2719,2023-04-26T16:24:54.501670
23,838,2023-04-27T09:56:54.501672
10,1218,2023-04-27T04:39:54.501673
8,2238,2023-04-26T21:11:54.501675
21,181,2023-04-27T06:18:54.501677
7,2448,2023-04-26T14:43:54.501678
3,4359,2023-04-26T16:24:54.501680
23,1505,2023-04-26T13:40:54.501682
4,3424,2023-04-26T19:44:54.501684
5,1758,2023-04-26T15:03:54.501685
14,2413,2023-04-27T01:44:54.501687
27,3716,2023-04-27T03:43:54.501689
26,2533,2023-04-26T22:28:54.501690
29,4495,2023-04-27T07:35:54.501692
17,1088,2023-04-26T22:42:54.501694
23,866,2023-04-27T04:37:54.501695
27,3743,2023-04-27T03:45:54.501702
2,3214,2023-04-26T22:32:54.501704
8,1040,2023-04-27T04:51:54.501705
5,3920,2023-04-26T22:17:54.501707
2,3575,2023-04-26T23:49:54.501709
6,3121,2023-04-26T15:10:54.501710
24,494,2023-04-26T18:45:54.501712
11,676,2023-04-26T19:16:54.501714
24,3514,2023-04-27T06:21:54.501715
4,125,2023-04-27T13:11:54.501717
0,92,2023-04-27T13:12:54.501719
16,2421,2023-04-27T06:46:54.501721
26,4814,2023-04-26T17:43:54.501722
16,4571,2023-04-26T20:47:54.501724
20,4546,2023-04-26T23:55:54.501726
24,3983,2023-04-27T11:43:54.501728
29,1290,2023-04-26T19:04:54.501729
9,3886,2023-04-26T23:09:54.501731
10,11397,2023-04-27T07:56:54.501733
27,1304,2023-04-27T09:46:54.501734
27,1524,2023-04-26T20:36:54.501736
19,3363,2023-04-27T12:26:54.501738
6,2155,2023-04-27T09:06:54.501739
15,1872,2023-04-27T06:13:54.501741
5,3542,2023-04-27T02:19:54.501743
0,4214,2023-04-27T00:52:54.501745
0,532,2023-04-26T22:33:54.501746
12,3452,2023-04-27T10:30:54.501748
19,4504,2023-04-26T14:20:54.501750
5,1639,2023-04-27T05:53:54.501751
13,2536,2023-04-27T03:30:54.501753
18,2195,2023-04-26T20:35:54.501755
17,4386,2023-04-26T21:06:54.501756
14,723,2023-04-26T15:24:54.501758
11,1380,2023-04-26T22:32:54.501760
12,4062,2023-04-27T09:51:54.501762
7,2037,2023-04-27T02:00:54.501763
2,2534,2023-04-27T03:29:54.501765
22,2182,2023-04-26T21:33:54.501767
12,2554,2023-04-27T02:36:54.501768
12,4158,2023-04-27T05:48:54.501770
14,2651,2023-04-27T09:59:54.501772
5,117,2023-04-27T09:58:54.501773
29,3760,2023-04-27T04:48:54.501775
7,1133,2023-04-27T08:22:54.501777
13,1894,2023-04-26T16:51:54.501778
10,14595,2023-04-26T21:36:54.501780
22,2208,2023-04-26T19:37:54.501782
29,693,2023-04-26T18:57:54.501783
20,4511,2023-04-26T16:21:54.501785
10,9147,2023-04-26T19:54:54.501789
21,104,2023-04-26T21:56:54.501791
18,1404,2023-04-26T17:39:54.501792
29,4244,2023-04-27T13:24:54.501794
18,4720,2023-04-26T21:59:54.501796
9,2251,2023-04-27T09:10:54.501798
20,828,2023-04-27T11:13:54.501799
1,4319,2023-04-27T03:02:54.501801
24,1514,2023-04-27T11:15:54.501803
9,4822,2023-04-27T13:29:54.501805
15,2935,2023-04-26T21:19:54.501806
20,1955,2023-04-26T15:44:54.501808
15,1729,2023-04-27T02:01:54.501809
0,2336,2023-04-26T21:26:54.501811
2,3688,2023-04-27T01:28:54.501813
9,412,2023-04-27T11:47:54.501815
24,4491,2023-04-27T00:16:54.501816
1,3184,2023-04-26T18:56:54.501818
18,999,2023-04-27T05:06:54.501820
0,1519,2023-04-26T17:35:54.501821
0,1404,2023-04-27T07:10:54.501823
25,4821,2023-04-26T20:15:54.501825
7,1206,2023-04-26T20:12:54.501826
0,110,2023-04-27T05:53:54.501828
0,849,2023-04-26T22:51:54.501830
8,2342,2023-04-27T00:25:54.501831
16,609,2023-04-27T07:10:54.501833
9,2059,2023-04-27T04:33:54.501835
29,3361,2023-04-27T05:30:54.501837
12,3942,2023-04-26T15:21:54.501838
26,3006,2023-04-26T23:20:54.501840
11,1567,2023-04-27T12:32:54.501842
19,3472,2023-04-27T04:56:54.501843
3,2558,2023-04-27T03:55:54.501845
8,4366,2023-04-26T17:32:54.501847
27,602,2023-04-27T02:52:54.501848
16,3722,2023-04-27T10:43:54.501850
2,4730,2023-04-26T17:52:54.501852
12,3836,2023-04-26T19:35:54.501853
14,4836,2023-04-26T21:07:54.501855
7,3196,2023-04-26T15:10:54.501857
24,179,2023-04-26T18:52:54.501859
22,1824,2023-04-27T02:40:54.501860
5,4962,2023-04-27T10:27:54.501862
17,2061,2023-04-27T12:19:54.501864
23,478,2023-04-27T06:46:54.501865
10,396,2023-04-26T19:38:54.501867
11,180,2023-04-27T10:10:54.501869
28,630,2023-04-26T22:54:54.501870
20,4523,2023-04-26T22:08:54.501872
17,4473,2023-04-27T03:27:54.501874
21,4729,2023-04-27T09:35:54.501876
10,23473,2023-04-27T08:28:54.501877
17,3448,2023-04-26T16:38:54.501879
17,587,2023-04-26T14:28:54.501881
14,4238,2023-04-26T23:16:54.501882
12,527,2023-04-26T20:16:54.501884
19,1514,2023-04-26T22:26:54.501886
26,4767,2023-04-27T10:45:54.501887
27,1799,2023-04-27T11:25:54.501889
1,2592,2023-04-26T18:07:54.501891
27,1384,2023-04-27T04:19:54.501892
22,4302,2023-04-27T00:32:54.501894
3,638,2023-04-26T21:38:54.501896
16,393,2023-04-26T14:16:54.501898
4,2431,2023-04-27T03:50:54.501899
24,2598,2023-04-27T05:21:54.501901
12,1876,2023-04-27T05:33:54.501903
26,4403,2023-04-26T15:28:54.501905
10,15240,2023-04-26T22:18:54.501906
29,1307,2023-04-27T10:31:54.501908
21,745,2023-04-27T11:24:54.501909
2,1905,2023-04-27T11:11:54.501911
12,1151,2023-04-27T11:07:54.501913
1,4157,2023-04-26T20:59:54.501915
11,3771,2023-04-26T19:42:54.501916
29,3820,2023-04-27T09:14:54.501918
22,4719,2023-04-26T20:21:54.501920
0,3816,2023-04-27T00:25:54.501921
26,2833,2023-04-26T19:06:54.501923
5,4865,2023-04-26T16:16:54.501925
18,1213,2023-04-27T08:20:54.501927
15,1318,2023-04-27T11:46:54.501928
15,2019,2023-04-27T05:06:54.501930
18,2980,2023-04-27T02:44:54.501932
16,2029,2023-04-27T01:14:54.501934
28,755,2023-04-27T12:27:54.501935
11,197,2023-04-27T07:25:54.501937
5,3880,2023-04-26T20:16:54.501939
14,4780,2023-04-26T16:15:54.501940
9,3639,2023-04-26T23:22:54.501942
21,3126,2023-04-27T10:42:54.501944
8,541,2023-04-27T08:27:54.501945
24,4962,2023-04-26T18:46:54.501947
18,292,2023-04-27T11:02:54.501949
4,3282,2023-04-26T21:20:54.501950
28,471,2023-04-27T12:51:54.501952
1,1256,2023-04-27T11:20:54.501954
21,1913,2023-04-26T16:30:54.501956
26,4585,2023-04-26T18:44:54.501957
20,595,2023-04-26T22:25:54.501959
16,4853,2023-04-26T19:01:54.501961
14,13,2023-04-27T00:54:54.501962
17,2965,2023-04-26T18:48:54.501964
29,4076,2023-04-26T20:42:54.501966
1,1474,2023-04-26T22:39:54.501967
2,2920,2023-04-27T12:23:54.501969
21,227,2023-04-26T13:52:54.501971
6,4507,2023-04-27T09:09:54.501972
2,1003,2023-04-27T11:56:54.501974
15,2060,2023-04-27T05:08:54.501976
25,2249,2023-04-26T14:36:54.501977
2,3306,2023-04-27T04:06:54.501979
26,4052,2023-04-27T05:48:54.501981
27,1744,2023-04-26T20:25:54.501983
16,3275,2023-04-27T03:06:54.501984
21,1505,2023-04-26T23:49:54.501986
25,3695,2023-04-26T23:34:54.501988
23,3136,2023-04-26T19:16:54.501989
27,168,2023-04-26T18:08:54.501991
1,3780,2023-04-26T14:39:54.501993
29,2027,2023-04-27T06:14:54.501994
28,4247,2023-04-27T03:30:54.501996
11,542,2023-04-27T03:55:54.501998
9,793,2023-04-27T08:06:54.501999
2,188,2023-04-26T22:37:54.502001
2,3844,2023-04-27T07:50:54.502003
9,4209,2023-04-26T14:37:54.502005
13,4222,2023-04-27T03:40:54.502006
6,745,2023-04-26T14:01:54.502008
2,1910,2023-04-26T17:50:54.502010
3,4595,2023-04-27T12:31:54.502011
2,1680,2023-04-26T19:21:54.502013
12,1325,2023-04-26T18:45:54.502015
13,552,2023-04-27T01:01:54.502016
15,916,2023-04-26T21:01:54.502018
0,2576,2023-04-26T16:53:54.502020
25,639,2023-04-27T10:06:54.502022
20,1790,2023-04-26T21:56:54.502023
14,3439,2023-04-26T17:56:54.502025
27,1113,2023-04-27T12:06:54.502027
15,3041,2023-04-27T07:31:54.502028
7,2744,2023-04-26T16:46:54.502030
27,617,2023-04-26T19:40:54.502032
28,2342,2023-04-26T14:46:54.502033
27,3573,2023-04-26T21:36:54.502035
1,4450,2023-04-26T13:38:54.502037
15,1931,2023-04-26T18:50:54.502038
27,4848,2023-04-26T14:10:54.502040
13,3807,2023-04-27T08:21:54.502042
9,4278,2023-04-27T05:47:54.502043
28,135,2023-04-26T16:26:54.502045
4,1520,2023-04-26T20:40:54.502047
4,1902,2023-04-27T08:31:54.502048
12,3779,2023-04-27T02:01:54.502050
2,754,2023-04-27T10:37:54.502052
20,630,2023-04-27T12:17:54.502054
14,463,2023-04-27T03:48:54.502055
20,527,2023-04-26T22:23:54.502057
7,3974,2023-04-27T07:19:54.502058
21,3467,2023-04-26T21:58:54.502060
0,3372,2023-04-27T09:46:54.502062
8,1756,2023-04-27T12:32:54.502063
21,3369,2023-04-26T23:15:54.502065
8,4462,2023-04-27T13:28:54.502067
26,1477,2023-04-26T15:21:54.502068
5,516,2023-04-27T08:32:54.502070
2,3192,2023-04-26T17:34:54.502072
18,1379,2023-04-27T12:34:54.502074
26,3294,2023-04-27T09:02:54.502075
29,564,2023-04-27T11:27:54.502077
10,11090,2023-04-26T22:00:54.502079
2,3443,2023-04-27T00:10:54.502081
13,598,2023-04-26T23:40:54.502083
11,3956,2023-04-27T02:34:54.502084
16,1406,2023-04-27T10:31:54.502086
11,2777,2023-04-26T14:50:54.502088
17,4658,2023-04-26T18:40:54.502090
6,4365,2023-04-26T17:39:54.502091
27,2680,2023-04-27T00:16:54.502093
8,731,2023-04-26T16:34:54.502095
21,2087,2023-04-27T09:52:54.502096
23,2985,2023-04-27T10:25:54.502098
18,4512,2023-04-27T00:27:54.502100
26,1477,2023-04-27T12:13:54.502101
12,2571,2023-04-27T10:43:54.502103
3,4979,2023-04-27T07:26:54.502104
2,3969,2023-04-27T05:10:54.502106
17,4756,2023-04-26T15:35:54.502108
1,2229,2023-04-26T23:05:54.502110
19,1797,2023-04-27T00:42:54.502111
23,1322,2023-04-27T10:04:54.502113
6,1912,2023-04-27T03:13:54.502115
15,4253,2023-04-26T23:34:54.502116
4,3493,2023-04-26T18:45:54.502118
17,4721,2023-04-26T17:46:54.502120
24,1860,2023-04-26T22:47:54.502121
22,2865,2023-04-27T00:51:54.502123
11,3458,2023-04-27T05:18:54.502125
26,50,2023-04-26T22:36:54.502126
2,221,2023-04-26T23:06:54.502128
28,4683,2023-04-27T09:03:54.502130
27,1267,2023-04-27T06:24:54.502132
1,3306,2023-04-27T08:26:54.502133
5,3006,2023-04-26T23:02:54.502137
12,1011,2023-04-27T06:16:54.502139
23,3616,2023-04-27T04:30:54.502141
15,3682,2023-04-27T12:26:54.502143
21,2445,2023-04-27T12:38:54.502144
24,937,2023-04-26T16:44:54.502146
18,2071,2023-04-27T05:27:54.502148
27,16,2023-04-27T04:26:54.502149
12,4135,2023-04-27T05:34:54.502151
29,2624,2023-04-27T06:46:54.502153
9,934,2023-04-26T16:21:54.502154
6,4738,2023-04-26T21:25:54.502156
7,2869,2023-04-27T10:17:54.502157
27,2866,2023-04-27T06:35:54.502159
15,230,2023-04-27T13:35:54.502161
12,1457,2023-04-26T14:05:54.502162
22,1695,2023-04-27T06:25:54.502164
16,4038,2023-04-26T13:50:54.502166
26,308,2023-04-26T19:24:54.502168
14,1878,2023-04-27T09:36:54.502169
29,2802,2023-04-26T18:19:54.502171
2,1313,2023-04-27T00:36:54.502173
19,415,2023-04-26T21:59:54.502174
8,2943,2023-04-27T08:07:54.502176
2,1597,2023-04-26T17:42:54.502178
15,2876,2023-04-27T11:40:54.502179
0,3219,2023-04-27T05:28:54.502181
8,4537,2023-04-27T13:04:54.502183
27,4840,2023-04-27T09:08:54.502184
29,4519,2023-04-27T11:59:54.502186
15,981,2023-04-27T09:52:54.502188
0,1858,2023-04-27T10:36:54.502189
29,4065,2023-04-27T13:23:54.502191
20,1123,2023-04-27T13:06:54.502193
25,3622,2023-04-26T23:54:54.502194
10,3191,2023-04-26T17:21:54.502196
19,1534,2023-04-26T21:40:54.502198
16,3692,2023-04-26T18:54:54.502199
11,4947,2023-04-26T21:38:54.502201
28,3153,2023-04-27T04:40:54.502203
6,821,2023-04-27T10:08:54.502204
9,4896,2023-04-27T13:21:54.502206
9,625,2023-04-27T10:46:54.502208
13,1843,2023-04-27T08:52:54.502210
7,2431,2023-04-27T08:05:54.502211
19,4836,2023-04-27T04:14:54.502213
26,4518,2023-04-27T10:30:54.502215
23,3491,2023-04-26T20:54:54.502217
5,2857,2023-04-27T08:12:54.502218
26,1559,2023-04-26T23:46:54.502220
1,3279,2023-04-26T19:07:54.502222
11,1772,2023-04-27T11:47:54.502223
14,556,2023-04-27T12:38:54.502225
17,4959,2023-04-27T05:56:54.502227
3,211,2023-04-26T23:57:54.502229
20,4407,2023-04-26T17:50:54.502230
20,2637,2023-04-26T21:55:54.502232
19,2291,2023-04-27T03:27:54.502234
0,2767,2023-04-27T02:29:54.502235
14,2824,2023-04-26T18:06:54.502237
5,2746,2023-04-27T02:20:54.502239
25,4694,2023-04-26T18:57:54.502241
22,4863,2023-04-27T08:13:54.502242
0,1068,2023-04-27T12:21:54.502244
21,4827,2023-04-27T07:40:54.502246
8,476,2023-04-27T07:06:54.502247
1,1204,2023-04-27T03:52:54.502249
2,1167,2023-04-27T01:57:54.502251
0,2023,2023-04-27T12:19:54.502252
20,182,2023-04-26T22:10:54.502254
28,4240,2023-04-26T19:41:54.502256
28,4149,2023-04-27T05:40:54.502257
12,2652,2023-04-26T16:11:54.502259
15,3171,2023-04-26T15:10:54.502261
27,2380,2023-04-27T00:49:54.502262
19,2031,2023-04-27T10:35:54.502264
20,2748,2023-04-26T20:28:54.502266
6,3452,2023-04-27T02:21:54.502268
19,1504,2023-04-27T07:21:54.502269
21,4305,2023-04-27T03:51:54.502271
17,1553,2023-04-26T23:02:54.502273
1,458,2023-04-26T20:15:54.502274
29,4300,2023-04-26T19:21:54.502276
29,2733,2023-04-27T08:11:54.502278
23,2560,2023-04-26T22:06:54.502279
9,1223,2023-04-26T18:45:54.502281
25,115,2023-04-26T19:06:54.502283
9,2942,2023-04-27T06:09:54.502285
11,3159,2023-04-27T12:33:54.502286
1,183,2023-04-26T18:02:54.502288
6,4405,2023-04-27T05:28:54.502290
7,1352,2023-04-26T21:53:54.502291
18,334,2023-04-27T12:09:54.502293
20,92,2023-04-27T09:43:54.502295
22,3047,2023-04-27T10:34:54.502296
18,1492,2023-04-26T19:00:54.502298
2,4524,2023-04-26T23:05:54.502300
5,3646,2023-04-27T08:33:54.502302
3,123,2023-04-27T08:48:54.502303
5,3245,2023-04-26T14:33:54.502305
21,143,2023-04-27T05:17:54.502307
15,58,2023-04-27T08:58:54.502309
17,4364,2023-04-27T12:49:54.502310
19,2500,2023-04-27T09:45:54.502312
13,1446,2023-04-27T01:51:54.502314
1,4114,2023-04-27T11:46:54.502315
1,780,2023-04-27T07:03:54.502317
6,2541,2023-04-27T06:54:54.502319
29,3893,2023-04-26T23:42:54.502320
7,3611,2023-04-26T21:58:54.502322
1,784,2023-04-27T07:18:54.502324
15,4068,2023-04-27T07:02:54.502326
14,4346,2023-04-27T09:48:54.502327
1,4492,2023-04-26T22:32:54.502329
3,2774,2023-04-26T22:09:54.502330
18,3677,2023-04-26T21:26:54.502332
17,948,2023-04-27T12:23:54.502334
6,1230,2023-04-26T20:52:54.502336
15,4279,2023-04-27T06:46:54.502337
19,999,2023-04-27T08:30:54.502339
7,3763,2023-04-27T06:53:54.502341
9,1384,2023-04-26T15:47:54.502342
8,411,2023-04-26T18:40:54.502344
19,2200,2023-04-27T05:01:54.502346
19,1686,2023-04-27T08:25:54.502347
29,4671,2023-04-27T05:55:54.502349
5,4856,2023-04-26T22:02:54.502351
13,756,2023-04-27T02:06:54.502353
16,2825,2023-04-27T11:36:54.502354
26,3141,2023-04-26T19:04:54.502356
26,4759,2023-04-27T10:11:54.502358
25,3445,2023-04-27T00:47:54.502360
7,654,2023-04-27T06:43:54.502361
11,1550,2023-04-27T12:17:54.502363
9,2718,2023-04-27T04:12:54.502365
28,135,2023-04-27T10:00:54.502366
11,3584,2023-04-27T03:57:54.502368
11,181,2023-04-27T13:07:54.502370
2,3616,2023-04-26T16:25:54.502371
5,1748,2023-04-27T09:15:54.502373
28,4971,2023-04-26T20:37:54.502375
13,1367,2023-04-27T03:41:54.502377
0,4745,2023-04-27T00:54:54.502378
24,325,2023-04-26T13:41:54.502380
10,6362,2023-04-27T05:40:54.502382
14,885,2023-04-27T03:10:54.502383
25,320,2023-04-27T01:15:54.502385
10,7096,2023-04-26T18:07:54.502387
20,4107,2023-04-27T01:44:54.502389
10,163,2023-04-26T23:42:54.502390
5,4798,2023-04-26T20:32:54.502392
12,3203,2023-04-27T07:51:54.502394
12,2244,2023-04-26T18:51:54.502395
7,4973,2023-04-27T03:39:54.502397
6,260,2023-04-26T19:20:54.502399
23,1727,2023-04-27T10:56:54.502400
27,1637,2023-04-27T07:13:54.502402
13,499,2023-04-27T00:18:54.502404
9,863,2023-04-26T19:25:54.502405
11,1469,2023-04-27T09:06:54.502407
19,3865,2023-04-27T00:19:54.502409
2,3909,2023-04-26T18:57:54.502411
2,3616,2023-04-26T23:22:54.502412
5,1219,2023-04-26T18:29:54.502414
26,2158,2023-04-26T17:33:54.502416
13,540,2023-04-26T15:41:54.502417
6,3141,2023-04-26T15:25:54.502419
21,1038,2023-04-26T16:46:54.502421
17,1410,2023-04-27T06:54:54.502423
20,4499,2023-04-26T23:17:54.502424
21,3445,2023-04-27T06:51:54.502426
28,2226,2023-04-26T21:13:54.502428
22,1748,2023-04-27T12:12:54.502429
6,309,2023-04-27T11:53:54.502431
19,484,2023-04-27T12:22:54.502433
22,1273,2023-04-27T01:22:54.502434
7,487,2023-04-27T06:39:54.502436
19,4464,2023-04-26T23:42:54.502438
11,2501,2023-04-27T01:19:54.502439
8,1972,2023-04-26T21:26:54.502441
24,2462,2023-04-26T14:46:54.502443
29,2920,2023-04-26T17:55:54.502444
1,1343,2023-04-27T04:53:54.502446
19,95,2023-04-27T01:30:54.502448
9,2514,2023-04-26T18:17:54.502449
28,1508,2023-04-27T11:29:54.502451
2,3236,2023-04-26T17:16:54.502453
12,527,2023-04-27T05:26:54.502455
20,3122,2023-04-27T00:45:54.502456
14,2784,2023-04-26T21:25:54.502458
11,2111,2023-04-26T15:45:54.502460
13,4913,2023-04-26T19:01:54.502461
23,892,2023-04-26T14:38:54.502463
17,42,2023-04-26T14:20:54.502465
3,836,2023-04-26T14:03:54.502466
6,3559,2023-04-27T06:44:54.502468
5,3230,2023-04-27T01:11:54.502470
8,4541,2023-04-27T02:49:54.502471
14,3719,2023-04-27T11:41:54.502473
14,369,2023-04-26T16:22:54.502475
7,3761,2023-04-26T18:25:54.502476
14,4449,2023-04-26T19:54:54.502478
25,3900,2023-04-27T01:31:54.502480
